Start Time: 6/2/2024 3:23:10 PM
RDT Sample Rate: 500
Force Units: 1
Counts per Unit Force: 1000000
Torque Units: 2
Counts per Unit Torque: 1000000
Status (hex), RDTSequence, F/T Sequence, Fx , Fy , Fz , Tx , Ty , Tz , Time 
0x0, 3441, 57080, 2.800554, 7.984234, 3.284264, -0.947441, 0.286759, -0.063036, 15:23:25.007
0x0, 3442, 57081, 2.654834, 7.965814, 3.188878, -0.952444, 0.269012, -0.068994, 15:23:25.007
0x0, 3443, 57082, 2.574013, 8.00322, 3.349324, -0.946875, 0.255235, -0.067931, 15:23:25.007
0x0, 3444, 57083, 2.659958, 8.064708, 3.281998, -0.958699, 0.263419, -0.068293, 15:23:25.007
0x0, 3445, 57084, 2.753634, 7.942925, 3.242004, -0.948911, 0.264977, -0.065841, 15:23:25.007
0x0, 3446, 57085, 2.806762, 7.940354, 3.233712, -0.938756, 0.267627, -0.059507, 15:23:25.007
0x0, 3447, 57086, 2.74943, 8.072772, 3.231106, -0.95442, 0.270961, -0.066264, 15:23:25.007
0x0, 3448, 57087, 2.62094, 8.044186, 3.239804, -0.958016, 0.261614, -0.065191, 15:23:25.007
0x0, 3449, 57088, 2.719517, 8.013835, 3.267041, -0.955706, 0.259518, -0.064694, 15:23:25.007
0x0, 3450, 57089, 2.837167, 8.00126, 3.191539, -0.95317, 0.276114, -0.060917, 15:23:25.007
0x0, 3451, 57090, 2.838339, 7.948371, 3.149188, -0.95147, 0.276056, -0.062629, 15:23:25.007
0x0, 3452, 57091, 2.807243, 8.005898, 3.16246, -0.9556561, 0.264808, -0.06562, 15:23:25.007
0x0, 3453, 57092, 2.872351, 8.071016, 3.192677, -0.96711, 0.275814, -0.064671, 15:23:25.007
0x0, 3454, 57093, 2.820382, 8.046077, 3.246485, -0.960574, 0.277124, -0.064028, 15:23:25.007
0x0, 3455, 57094, 2.718991, 8.0181, 3.348626, -0.95936, 0.264335, -0.065013, 15:23:25.007
0x0, 3456, 57095, 2.753446, 8.067741, 3.296771, -0.96511, 0.268633, -0.06565, 15:23:25.007
0x0, 3457, 57096, 2.728841, 8.141181, 3.315654, -0.971301, 0.273606, -0.067869, 15:23:25.007
0x0, 3458, 57097, 2.662216, 8.11619, 3.188846, -0.975904, 0.259484, -0.065639, 15:23:25.007
0x0, 3459, 57098, 2.617435, 7.948178, 3.198812, -0.959655, 0.248903, -0.061361, 15:23:25.007
0x0, 3460, 57099, 2.615784, 8.057934, 3.161027, -0.954669, 0.259473, -0.062477, 15:23:25.007
0x0, 3461, 57100, 2.586472, 8.18054, 3.147062, -0.977899, 0.252701, -0.063917, 15:23:25.007
0x0, 3462, 57101, 2.525595, 8.097839, 3.271637, -0.971454, 0.242285, -0.065539, 15:23:25.007
0x0, 3463, 57102, 2.599754, 8.094476, 3.213514, -0.96596, 0.254153, -0.068727, 15:23:25.007
0x0, 3464, 57103, 2.693256, 8.123416, 3.18987, -0.971377, 0.261864, -0.063794, 15:23:25.007
0x0, 3465, 57104, 2.780167, 8.125802, 3.227736, -0.969307, 0.262021, -0.063501, 15:23:25.007
0x0, 3466, 57105, 2.678715, 8.155035, 3.173504, -0.972087, 0.266093, -0.064036, 15:23:25.007
0x0, 3467, 57106, 2.632923, 8.168468, 3.22194, -0.975094, 0.252933, -0.065602, 15:23:25.007
0x0, 3468, 57107, 2.832133, 8.180636, 3.305265, -0.97528, 0.265909, -0.064302, 15:23:25.023
0x0, 3469, 57108, 2.890082, 8.14979, 3.138609, -0.975111, 0.285985, -0.062006, 15:23:25.023
0x0, 3470, 57109, 2.793292, 8.171641, 3.206027, -0.976322, 0.264764, -0.063168, 15:23:25.023
0x0, 3471, 57110, 2.87005, 8.291107, 3.274212, -0.992431, 0.268578, -0.066126, 15:23:25.023
0x0, 3472, 57111, 2.874092, 8.2285, 3.205652, -0.986248, 0.283657, -0.070739, 15:23:25.023
0x0, 3473, 57112, 2.666918, 8.163655, 3.288082, -0.972872, 0.259446, -0.067974, 15:23:25.023
0x0, 3474, 57113, 2.520933, 8.300946, 3.251567, -0.993023, 0.244329, -0.067375, 15:23:25.023
0x0, 3475, 57114, 2.398811, 8.127661, 3.200874, -0.979309, 0.236601, -0.067283, 15:23:25.023
0x0, 3476, 57115, 2.582704, 8.128767, 3.122025, -0.971169, 0.234343, -0.066243, 15:23:25.023
0x0, 3477, 57116, 2.604878, 8.271801, 3.079104, -0.986061, 0.241891, -0.063593, 15:23:25.023
0x0, 3478, 57117, 2.50278, 8.219822, 3.238403, -0.984311, 0.232377, -0.069629, 15:23:25.023
0x0, 3479, 57118, 2.493902, 8.158802, 3.215328, -0.9821751, 0.238698, -0.062972, 15:23:25.023
0x0, 3480, 57119, 2.48316, 8.18566, 3.184402, -0.979067, 0.241278, -0.06665, 15:23:25.023
0x0, 3481, 57120, 2.533065, 8.17794, 3.172808, -0.983845, 0.243781, -0.068244, 15:23:25.023
0x0, 3482, 57121, 2.582175, 8.093916, 3.061917, -0.979279, 0.25037, -0.062704, 15:23:25.023
0x0, 3483, 57122, 2.686918, 8.068302, 3.16633, -0.964785, 0.251739, -0.059863, 15:23:25.023
0x0, 3484, 57123, 2.860701, 8.142035, 3.28116, -0.97679, 0.2681, -0.058365, 15:23:25.023
0x0, 3485, 57124, 2.852005, 8.203114, 3.253889, -0.983889, 0.276578, -0.059761, 15:23:25.023
0x0, 3486, 57125, 2.719561, 8.250376, 3.288477, -0.984188, 0.263883, -0.062241, 15:23:25.023
0x0, 3487, 57126, 2.665078, 8.291132, 3.154936, -0.998838, 0.256519, -0.068975, 15:23:25.023
0x0, 3488, 57127, 2.694624, 8.203454, 3.170032, -0.98382, 0.261826, -0.065773, 15:23:25.023
0x0, 3489, 57128, 2.776807, 8.194368, 3.116092, -0.981068, 0.263683, -0.063486, 15:23:25.023
0x0, 3490, 57129, 2.518038, 8.196443, 2.959508, -0.992145, 0.242603, -0.059231, 15:23:25.023
0x0, 3491, 57130, 2.323214, 8.061066, 3.179335, -0.974921, 0.217495, -0.063909, 15:23:25.023
0x0, 3492, 57131, 2.424249, 8.187894, 3.137436, -0.982981, 0.228914, -0.0655, 15:23:25.424
0x0, 3493, 57132, 2.59647, 8.375654, 3.034855, -0.998986, 0.241472, -0.065765, 15:23:25.424
0x0, 3494, 57133, 2.546069, 8.2702, 3.139254, -0.994856, 0.236412, -0.062654, 15:23:25.424
0x0, 3495, 57134, 2.493954, 8.03041, 3.151859, -0.974392, 0.236245, -0.06106, 15:23:25.424
0x0, 3496, 57135, 2.575152, 8.125376, 3.130675, -0.9742211, 0.243817, -0.062517, 15:23:25.424
0x0, 3497, 57136, 2.59295, 8.347901, 3.078294, -0.998771, 0.251652, -0.061135, 15:23:25.424
0x0, 3498, 57137, 2.512393, 8.225258, 3.060123, -0.991443, 0.243605, -0.067414, 15:23:25.424
0x0, 3499, 57138, 2.64774, 8.110106, 3.148874, -0.972895, 0.239236, -0.065929, 15:23:25.424
0x0, 3500, 57139, 2.86764, 8.327582, 3.061043, -0.992043, 0.272181, -0.05874, 15:23:25.424
0x0, 3501, 57140, 2.746727, 8.226362, 3.161143, -0.982238, 0.261192, -0.063023, 15:23:25.424
0x0, 3502, 57141, 2.605505, 8.15184, 3.21634, -0.977341, 0.236022, -0.059431, 15:23:25.424
0x0, 3503, 57142, 2.726372, 8.330876, 3.116338, -0.993707, 0.258397, -0.057996, 15:23:25.424
0x0, 3504, 57143, 2.784159, 8.282767, 3.12043, -0.98974, 0.265299, -0.063492, 15:23:25.439
0x0, 3505, 57144, 2.69134, 8.200519, 3.040504, -0.991051, 0.249904, -0.062641, 15:23:25.439
0x0, 3506, 57145, 2.413819, 8.109753, 2.910295, -0.986341, 0.23551, -0.062817, 15:23:25.439
0x0, 3507, 57146, 2.34267, 8.0913, 3.029711, -0.978787, 0.217961, -0.063295, 15:23:25.439
0x0, 3508, 57147, 2.378032, 8.203842, 2.985571, -0.990777, 0.22251, -0.06193, 15:23:25.439
0x0, 3509, 57148, 2.421958, 8.178009, 3.013239, -0.982648, 0.216337, -0.06349, 15:23:25.439
0x0, 3510, 57149, 2.496257, 8.128561, 3.00378, -0.980944, 0.222177, -0.061469, 15:23:25.439
0x0, 3511, 57150, 2.519504, 8.202503, 2.894521, -0.991874, 0.23158, -0.058372, 15:23:25.439
0x0, 3512, 57151, 2.494464, 8.126306, 3.005092, -0.97554, 0.22592, -0.057986, 15:23:25.439
0x0, 3513, 57152, 2.522723, 8.047056, 2.936868, -0.971111, 0.235331, -0.058145, 15:23:25.439
0x0, 3514, 57153, 2.510184, 8.104228, 2.97346, -0.9724571, 0.236189, -0.058734, 15:23:25.439
0x0, 3515, 57154, 2.55058, 8.281777, 3.069973, -0.985649, 0.237104, -0.062756, 15:23:25.439
0x0, 3516, 57155, 2.599928, 8.175676, 2.985046, -0.9863721, 0.244459, -0.061683, 15:23:25.439
0x0, 3517, 57156, 2.70318, 8.017975, 3.018542, -0.964538, 0.245785, -0.055296, 15:23:25.439
0x0, 3518, 57157, 2.747289, 8.244905, 2.918898, -0.981076, 0.256623, -0.058482, 15:23:25.439
0x0, 3519, 57158, 2.560972, 8.265404, 2.929852, -0.987577, 0.236248, -0.058977, 15:23:25.439
0x0, 3520, 57159, 2.43855, 8.081492, 3.04039, -0.972074, 0.213498, -0.05838, 15:23:25.439
0x0, 3521, 57160, 2.552276, 8.133502, 2.832049, -0.978462, 0.235107, -0.057261, 15:23:25.439
0x0, 3522, 57161, 2.554862, 8.094693, 2.83969, -0.973181, 0.233789, -0.057282, 15:23:25.439
0x0, 3523, 57162, 2.442131, 8.166738, 2.884258, -0.9776191, 0.220452, -0.055936, 15:23:25.439
0x0, 3524, 57163, 2.328235, 8.246914, 2.858114, -0.993425, 0.209089, -0.063146, 15:23:25.439
0x0, 3525, 57164, 2.401206, 8.057484, 2.97167, -0.973384, 0.208582, -0.057659, 15:23:25.439
0x0, 3526, 57165, 2.592793, 7.964498, 2.8989, -0.958506, 0.228785, -0.055446, 15:23:25.439
0x0, 3527, 57166, 2.593264, 8.158343, 2.828848, -0.973713, 0.226889, -0.054825, 15:23:25.439
0x0, 3528, 57167, 2.457315, 8.250186, 2.847932, -0.985952, 0.216003, -0.061186, 15:23:25.439
0x0, 3529, 57168, 2.419051, 8.161551, 2.84279, -0.980286, 0.216133, -0.059788, 15:23:25.439
0x0, 3530, 57169, 2.587189, 8.097429, 2.93558, -0.972738, 0.230663, -0.05504, 15:23:25.439
0x0, 3531, 57170, 2.668622, 8.135248, 2.974362, -0.979231, 0.244874, -0.054193, 15:23:25.439
0x0, 3532, 57171, 2.687735, 8.084846, 2.954004, -0.973828, 0.242453, -0.053624, 15:23:25.439
0x0, 3533, 57172, 2.616267, 8.161283, 2.888824, -0.98421, 0.239547, -0.056356, 15:23:25.439
0x0, 3534, 57173, 2.50081, 8.20345, 2.928793, -0.993724, 0.228092, -0.057364, 15:23:25.439
0x0, 3535, 57174, 2.495489, 8.106414, 2.980422, -0.983239, 0.226996, -0.055687, 15:23:25.439
0x0, 3536, 57175, 2.540364, 8.051757, 2.829224, -0.978486, 0.233204, -0.051665, 15:23:25.439
0x0, 3537, 57176, 2.388202, 8.066689, 2.813928, -0.975295, 0.209847, -0.049627, 15:23:25.439
0x0, 3538, 57177, 2.338591, 8.186998, 2.735134, -0.987412, 0.198904, -0.052521, 15:23:25.439
0x0, 3539, 57178, 2.338755, 8.169969, 2.710363, -0.986019, 0.203616, -0.057975, 15:23:25.439
0x0, 3540, 57179, 2.419713, 8.122743, 2.873536, -0.972482, 0.2074, -0.054349, 15:23:25.455
0x0, 3541, 57180, 2.390416, 8.141366, 2.813638, -0.98405, 0.214881, -0.053912, 15:23:25.455
0x0, 3542, 57181, 2.252798, 8.058788, 2.873036, -0.970202, 0.198445, -0.05189, 15:23:25.455
0x0, 3543, 57182, 2.307037, 8.116314, 2.686802, -0.969666, 0.201341, -0.054373, 15:23:25.455
0x0, 3544, 57183, 2.499193, 8.170858, 2.630387, -0.974914, 0.21379, -0.05546, 15:23:25.455
0x0, 3545, 57184, 2.537855, 8.134808, 2.75557, -0.969567, 0.221363, -0.05788, 15:23:25.851
0x0, 3546, 57185, 2.450676, 8.148398, 2.776537, -0.97239, 0.216336, -0.055703, 15:23:25.851
0x0, 3547, 57186, 2.489665, 8.132272, 2.920828, -0.97282, 0.216145, -0.052161, 15:23:25.851
0x0, 3548, 57187, 2.652289, 8.15646, 2.883198, -0.981101, 0.239633, -0.050739, 15:23:25.851
0x0, 3549, 57188, 2.550662, 8.119623, 2.746845, -0.972443, 0.235717, -0.053749, 15:23:25.851
0x0, 3550, 57189, 2.369182, 8.084821, 2.756757, -0.971347, 0.206404, -0.054359, 15:23:25.851
0x0, 3551, 57190, 2.289188, 8.091504, 2.719588, -0.980314, 0.19821, -0.05243, 15:23:25.851
0x0, 3552, 57191, 2.303753, 8.037218, 2.757094, -0.963696, 0.200529, -0.04855, 15:23:25.851
0x0, 3553, 57192, 2.342736, 8.104238, 2.732072, -0.974508, 0.195838, -0.048888, 15:23:25.851
0x0, 3554, 57193, 2.299772, 8.156767, 2.711248, -0.980414, 0.189711, -0.049901, 15:23:25.851
0x0, 3555, 57194, 2.389486, 8.177734, 2.780859, -0.975619, 0.190048, -0.048331, 15:23:25.851
0x0, 3556, 57195, 2.557657, 8.173658, 2.686022, -0.983998, 0.21699, -0.051166, 15:23:25.851
0x0, 3557, 57196, 2.416396, 8.10454, 2.710194, -0.975923, 0.211758, -0.048226, 15:23:25.851
0x0, 3558, 57197, 2.255273, 8.076609, 2.780143, -0.974412, 0.192622, -0.055697, 15:23:25.851
0x0, 3559, 57198, 2.412107, 8.142005, 2.631182, -0.980718, 0.21045, -0.052234, 15:23:25.851
0x0, 3560, 57199, 2.616543, 8.164591, 2.650869, -0.977336, 0.220577, -0.049612, 15:23:25.851
0x0, 3561, 57200, 2.617495, 8.244991, 2.734563, -0.986192, 0.21976, -0.046165, 15:23:25.851
0x0, 3562, 57201, 2.460617, 8.204416, 2.769694, -0.991956, 0.209797, -0.048528, 15:23:25.851
0x0, 3563, 57202, 2.396404, 8.090775, 2.864126, -0.9779781, 0.200657, -0.052469, 15:23:25.851
0x0, 3564, 57203, 2.498509, 8.161948, 2.815848, -0.986693, 0.208671, -0.050815, 15:23:25.851
0x0, 3565, 57204, 2.580806, 8.188299, 2.805624, -0.9894, 0.216334, -0.047817, 15:23:25.851
0x0, 3566, 57205, 2.465642, 8.242727, 2.728174, -0.995625, 0.212183, -0.048647, 15:23:25.851
0x0, 3567, 57206, 2.190269, 8.136751, 2.693599, -0.9952551, 0.186079, -0.046824, 15:23:25.851
0x0, 3568, 57207, 2.171715, 7.974627, 2.738232, -0.972831, 0.176359, -0.049449, 15:23:25.851
0x0, 3569, 57208, 2.413413, 8.141701, 2.623998, -0.985872, 0.204248, -0.05228, 15:23:25.851
0x0, 3570, 57209, 2.417213, 8.311164, 2.600239, -0.999624, 0.197621, -0.050805, 15:23:25.867
0x0, 3571, 57210, 2.299533, 8.25178, 2.638947, -0.998068, 0.179569, -0.046585, 15:23:25.867
0x0, 3572, 57211, 2.269907, 8.110703, 2.658919, -0.987289, 0.186761, -0.051328, 15:23:25.867
0x0, 3573, 57212, 2.340749, 8.092731, 2.687394, -0.976417, 0.199602, -0.045555, 15:23:25.867
0x0, 3574, 57213, 2.266085, 8.114767, 2.589993, -0.982263, 0.186633, -0.040815, 15:23:25.867
0x0, 3575, 57214, 2.299592, 8.0892, 2.566855, -0.974364, 0.173377, -0.048924, 15:23:25.867
0x0, 3576, 57215, 2.542717, 8.210671, 2.546807, -0.979803, 0.199188, -0.049894, 15:23:25.867
0x0, 3577, 57216, 2.592939, 8.256907, 2.522635, -0.990773, 0.218771, -0.052728, 15:23:25.867
0x0, 3578, 57217, 2.393035, 8.108392, 2.654084, -0.9772061, 0.19091, -0.047771, 15:23:25.867
0x0, 3579, 57218, 2.304788, 8.088535, 2.668418, -0.9784451, 0.193386, -0.047627, 15:23:25.867
0x0, 3580, 57219, 2.366107, 8.156177, 2.637552, -0.984881, 0.199169, -0.051286, 15:23:25.867
0x0, 3581, 57220, 2.307706, 8.102499, 2.57749, -0.973628, 0.186978, -0.046916, 15:23:25.867
0x0, 3582, 57221, 2.210279, 8.022342, 2.454909, -0.970692, 0.174049, -0.0425, 15:23:25.867
0x0, 3583, 57222, 2.228582, 8.009895, 2.635101, -0.961333, 0.168354, -0.040031, 15:23:25.867
0x0, 3584, 57223, 2.194979, 8.059179, 2.566247, -0.973986, 0.172171, -0.045963, 15:23:25.867
0x0, 3585, 57224, 2.163121, 8.056673, 2.614408, -0.9665, 0.162498, -0.044992, 15:23:25.867
0x0, 3586, 57225, 2.315974, 8.103611, 2.517118, -0.968451, 0.176963, -0.043809, 15:23:25.867
0x0, 3587, 57226, 2.317375, 8.183158, 2.435744, -0.982731, 0.185557, -0.042206, 15:23:25.867
0x0, 3588, 57227, 2.260849, 8.083371, 2.523661, -0.972391, 0.174808, -0.042411, 15:23:25.867
0x0, 3589, 57228, 2.316368, 7.953856, 2.480746, -0.963105, 0.186163, -0.043972, 15:23:25.867
0x0, 3590, 57229, 2.40596, 8.01759, 2.56019, -0.963551, 0.195919, -0.035877, 15:23:25.867
0x0, 3591, 57230, 2.483215, 8.096967, 2.565237, -0.976536, 0.194309, -0.03812, 15:23:25.867
0x0, 3592, 57231, 2.408554, 8.094578, 2.496645, -0.978789, 0.192939, -0.041729, 15:23:25.867
0x0, 3593, 57232, 2.398548, 8.108787, 2.570403, -0.977544, 0.190012, -0.045612, 15:23:25.867
0x0, 3594, 57233, 2.355425, 8.179355, 2.601939, -0.989818, 0.189141, -0.042785, 15:23:25.867
0x0, 3595, 57234, 2.333578, 8.098728, 2.656352, -0.980846, 0.177881, -0.04006, 15:23:25.867
0x0, 3596, 57235, 2.342831, 7.993351, 2.60517, -0.968859, 0.181148, -0.04401, 15:23:25.867
0x0, 3597, 57236, 2.231642, 8.074487, 2.442143, -0.981588, 0.175989, -0.041751, 15:23:25.867
0x0, 3598, 57237, 2.115227, 8.119697, 2.523445, -0.984239, 0.156807, -0.042267, 15:23:26.278
0x0, 3599, 57238, 2.136197, 8.112498, 2.55301, -0.985711, 0.160726, -0.046293, 15:23:26.278
0x0, 3600, 57239, 2.298253, 8.080965, 2.60481, -0.975484, 0.175945, -0.044184, 15:23:26.278
0x0, 3601, 57240, 2.342627, 8.208711, 2.519172, -0.993005, 0.178399, -0.041469, 15:23:26.278
0x0, 3602, 57241, 2.188134, 8.165828, 2.392068, -0.994288, 0.168287, -0.042208, 15:23:26.278
0x0, 3603, 57242, 2.136142, 8.085541, 2.444296, -0.974439, 0.157419, -0.042462, 15:23:26.278
0x0, 3604, 57243, 2.29466, 8.184854, 2.315296, -0.991295, 0.179047, -0.043933, 15:23:26.278
0x0, 3605, 57244, 2.220477, 8.123768, 2.437078, -0.9827091, 0.173047, -0.042707, 15:23:26.278
0x0, 3606, 57245, 2.212647, 8.085613, 2.573792, -0.975319, 0.162301, -0.039612, 15:23:26.278
0x0, 3607, 57246, 2.382412, 8.205744, 2.555252, -0.990898, 0.183122, -0.039279, 15:23:26.278
0x0, 3608, 57247, 2.414778, 8.278893, 2.521032, -0.9935941, 0.190277, -0.042366, 15:23:26.278
0x0, 3609, 57248, 2.213877, 8.212762, 2.381995, -0.9908831, 0.17298, -0.045066, 15:23:26.278
0x0, 3610, 57249, 2.123139, 8.088372, 2.46979, -0.980079, 0.154553, -0.041899, 15:23:26.278
0x0, 3611, 57250, 2.251857, 8.143323, 2.445334, -0.988515, 0.173514, -0.041185, 15:23:26.278
0x0, 3612, 57251, 2.054252, 8.015869, 2.335303, -0.981113, 0.163462, -0.039814, 15:23:26.278
0x0, 3613, 57252, 1.975454, 7.90163, 2.47376, -0.959352, 0.128845, -0.0379, 15:23:26.278
0x0, 3614, 57253, 2.090064, 8.165906, 2.339282, -0.98669, 0.141737, -0.038765, 15:23:26.278
0x0, 3615, 57254, 2.194926, 8.139557, 2.388376, -0.98923, 0.16067, -0.041375, 15:23:26.278
0x0, 3616, 57255, 2.213788, 7.990091, 2.509639, -0.967598, 0.154, -0.039304, 15:23:26.278
0x0, 3617, 57256, 2.165665, 8.158608, 2.435947, -0.985229, 0.16421, -0.036831, 15:23:26.278
0x0, 3618, 57257, 2.162026, 8.20313, 2.438281, -0.990837, 0.161253, -0.042632, 15:23:26.278
0x0, 3619, 57258, 2.190693, 8.102931, 2.267483, -0.987406, 0.166174, -0.041035, 15:23:26.278
0x0, 3620, 57259, 2.314036, 8.023026, 2.265682, -0.972232, 0.177583, -0.033805, 15:23:26.278
0x0, 3621, 57260, 2.387864, 8.064487, 2.358799, -0.973441, 0.179806, -0.037304, 15:23:26.278
0x0, 3622, 57261, 2.276925, 8.182989, 2.41761, -0.987575, 0.173827, -0.038803, 15:23:26.278
0x0, 3623, 57262, 2.220865, 8.183706, 2.458481, -0.986736, 0.163621, -0.039499, 15:23:26.278
0x0, 3624, 57263, 2.335839, 8.168276, 2.481221, -0.988167, 0.173306, -0.034785, 15:23:26.278
0x0, 3625, 57264, 2.39752, 8.225123, 2.460528, -0.993995, 0.183745, -0.030248, 15:23:26.278
0x0, 3626, 57265, 2.184172, 8.109674, 2.484303, -0.976332, 0.162907, -0.028706, 15:23:26.278
0x0, 3627, 57266, 2.031877, 8.058462, 2.431821, -0.979473, 0.140611, -0.034508, 15:23:26.278
0x0, 3628, 57267, 1.9793, 8.072692, 2.381686, -0.98008, 0.137624, -0.031133, 15:23:26.278
0x0, 3629, 57268, 2.037271, 7.979816, 2.367959, -0.970038, 0.139949, -0.034681, 15:23:26.294
0x0, 3630, 57269, 2.076225, 8.08187, 2.322478, -0.976561, 0.141882, -0.033579, 15:23:26.294
0x0, 3631, 57270, 2.164252, 8.23908, 2.467985, -0.99044, 0.149181, -0.035662, 15:23:26.294
0x0, 3632, 57271, 2.231184, 8.273265, 2.426926, -1.006537, 0.164388, -0.035129, 15:23:26.294
0x0, 3633, 57272, 2.159059, 8.114625, 2.444443, -0.982315, 0.160043, -0.029604, 15:23:26.294
0x0, 3634, 57273, 2.125644, 8.144194, 2.441869, -0.986145, 0.15416, -0.034947, 15:23:26.294
0x0, 3635, 57274, 2.199847, 8.220026, 2.235298, -1.000499, 0.162426, -0.032998, 15:23:26.294
0x0, 3636, 57275, 2.228511, 8.078264, 2.211017, -0.977486, 0.159713, -0.032511, 15:23:26.294
0x0, 3637, 57276, 2.320513, 8.250896, 2.314528, -0.988033, 0.16265, -0.030913, 15:23:26.294
0x0, 3638, 57277, 2.257197, 8.329833, 2.333735, -1.00712, 0.16333, -0.027951, 15:23:26.294
0x0, 3639, 57278, 2.101778, 8.124172, 2.451288, -0.986591, 0.149041, -0.03578, 15:23:26.294
0x0, 3640, 57279, 2.07898, 8.206547, 2.388532, -0.9934011, 0.153381, -0.035239, 15:23:26.294
0x0, 3641, 57280, 2.207594, 8.30648, 2.269138, -1.00419, 0.156071, -0.028638, 15:23:26.294
0x0, 3642, 57281, 2.198108, 8.175756, 2.238628, -0.992957, 0.154349, -0.025543, 15:23:26.294
0x0, 3643, 57282, 1.922891, 8.08669, 2.166352, -0.987109, 0.136556, -0.026735, 15:23:26.294
0x0, 3644, 57283, 1.782609, 8.037199, 2.276018, -0.979506, 0.114398, -0.027048, 15:23:26.294
0x0, 3645, 57284, 1.88767, 8.075502, 2.29764, -0.982918, 0.11745, -0.024189, 15:23:26.294
0x0, 3646, 57285, 2.07522, 8.154948, 2.328132, -0.984126, 0.138475, -0.023828, 15:23:26.294
0x0, 3647, 57286, 2.13224, 8.263608, 2.346594, -0.993956, 0.148478, -0.030364, 15:23:26.294
0x0, 3648, 57287, 2.01102, 8.219254, 2.27764, -1.002042, 0.14, -0.032787, 15:23:26.294
0x0, 3649, 57288, 1.994476, 8.081285, 2.314848, -0.98327, 0.12978, -0.03139, 15:23:26.294
0x0, 3650, 57289, 2.138561, 8.168352, 2.264812, -0.984172, 0.149894, -0.028966, 15:23:26.294
0x0, 3651, 57290, 2.195299, 8.265894, 2.22109, -0.996718, 0.163286, -0.032218, 15:23:26.689
0x0, 3652, 57291, 2.115177, 8.280326, 2.259669, -0.997293, 0.145384, -0.03321, 15:23:26.705
0x0, 3653, 57292, 2.206767, 8.236099, 2.169458, -1.000085, 0.150599, -0.028693, 15:23:26.705
0x0, 3654, 57293, 2.263057, 8.205608, 2.305317, -0.992459, 0.164068, -0.024398, 15:23:26.705
0x0, 3655, 57294, 2.318235, 8.361968, 2.363194, -1.01361, 0.168551, -0.027865, 15:23:26.705
0x0, 3656, 57295, 2.108273, 8.314338, 2.32419, -1.019194, 0.149417, -0.031604, 15:23:26.705
0x0, 3657, 57296, 1.958224, 8.232576, 2.425114, -1.002367, 0.128357, -0.03099, 15:23:26.705
0x0, 3658, 57297, 2.023235, 8.297176, 2.26345, -1.014844, 0.135714, -0.027475, 15:23:26.705
0x0, 3659, 57298, 1.977909, 8.221579, 2.16532, -1.008697, 0.129095, -0.023784, 15:23:26.705
0x0, 3660, 57299, 1.904908, 8.221524, 2.278145, -1.005306, 0.115807, -0.026321, 15:23:26.705
0x0, 3661, 57300, 1.944776, 8.317203, 2.264941, -1.019934, 0.120448, -0.028365, 15:23:26.705
0x0, 3662, 57301, 1.983715, 8.380239, 2.337231, -1.024398, 0.127412, -0.025176, 15:23:26.705
0x0, 3663, 57302, 1.916909, 8.370722, 2.321948, -1.025328, 0.127001, -0.023361, 15:23:26.705
0x0, 3664, 57303, 1.975897, 8.283412, 2.29076, -1.02019, 0.125596, -0.025341, 15:23:26.705
0x0, 3665, 57304, 2.052761, 8.350041, 2.255232, -1.021965, 0.13554, -0.031075, 15:23:26.705
0x0, 3666, 57305, 2.061888, 8.391953, 2.248542, -1.022612, 0.141145, -0.028284, 15:23:26.705
0x0, 3667, 57306, 2.022967, 8.33975, 2.255031, -1.017408, 0.128029, -0.028784, 15:23:26.705
0x0, 3668, 57307, 2.171187, 8.437616, 2.299254, -1.027315, 0.139394, -0.025818, 15:23:26.705
0x0, 3669, 57308, 2.282382, 8.573851, 2.300786, -1.043208, 0.164223, -0.029561, 15:23:26.705
0x0, 3670, 57309, 2.197698, 8.585801, 2.303934, -1.048675, 0.156934, -0.034785, 15:23:26.705
0x0, 3671, 57310, 2.000887, 8.526052, 2.243909, -1.048044, 0.134449, -0.030734, 15:23:26.705
0x0, 3672, 57311, 1.998362, 8.396388, 2.217377, -1.032074, 0.131935, -0.023571, 15:23:26.705
0x0, 3673, 57312, 1.984209, 8.430659, 2.244606, -1.031436, 0.130778, -0.023841, 15:23:26.705
0x0, 3674, 57313, 1.854298, 8.44012, 2.197417, -1.044825, 0.114718, -0.027292, 15:23:26.705
0x0, 3675, 57314, 1.699547, 8.397294, 2.277127, -1.033148, 0.096204, -0.024632, 15:23:26.705
0x0, 3676, 57315, 1.76149, 8.407809, 2.215652, -1.0356, 0.09784999, -0.024526, 15:23:26.705
0x0, 3677, 57316, 1.921297, 8.497016, 2.164985, -1.042407, 0.113697, -0.021647, 15:23:26.705
0x0, 3678, 57317, 1.870068, 8.514785, 2.266648, -1.039257, 0.107414, -0.0246, 15:23:26.705
0x0, 3679, 57318, 1.830709, 8.433393, 2.256668, -1.04144, 0.102906, -0.024473, 15:23:26.705
0x0, 3680, 57319, 1.853561, 8.291822, 2.265804, -1.028305, 0.114666, -0.022221, 15:23:26.705
0x0, 3681, 57320, 1.977163, 8.336322, 2.229358, -1.026953, 0.129163, -0.019577, 15:23:26.705
0x0, 3682, 57321, 1.973396, 8.525732, 2.105885, -1.044851, 0.130375, -0.025666, 15:23:26.705
0x0, 3683, 57322, 1.971197, 8.577964, 2.217254, -1.051227, 0.120671, -0.029226, 15:23:26.705
