Start Time: 6/2/2024 3:33:35 PM
RDT Sample Rate: 500
Force Units: 1
Counts per Unit Force: 1000000
Torque Units: 2
Counts per Unit Torque: 1000000
Status (hex), RDTSequence, F/T Sequence, Fx , Fy , Fz , Tx , Ty , Tz , Time 
0x0, 81443, 4010, 0.02775502, 0.013085, 0.05803299, -0.002306998, 0.0005550012, -0.0004709996, 15:33:48.406
0x0, 81444, 4011, 0.02490202, 0.0002389997, 0.04542446, -0.001345001, -0.0002159998, 0.0003750026, 15:33:48.406
0x0, 81445, 4012, 0.01198801, -0.007404, 0.08333206, -0.0009410009, 2.899766E-05, 0.0005440004, 15:33:48.406
0x0, 81446, 4013, 0.01738, -0.007117994, 0.06377029, -0.000733003, -0.0003959984, 0.0006780028, 15:33:48.406
0x0, 81447, 4014, 0.02568901, 0.0001250058, 0.03838825, -0.0009019971, -6.499887E-05, 0.0006830022, 15:33:48.406
0x0, 81448, 4015, 0.008722007, -0.002505995, 0.03607655, -0.001157999, -0.002318002, 6.200001E-05, 15:33:48.406
0x0, 81449, 4016, 0.006079018, 0.004975006, 0.04037666, -0.002703004, -0.003624, -0.0004980005, 15:33:48.406
0x0, 81450, 4017, 0.02099001, 0.02693401, 0.05035686, -0.003039002, -0.002315, -0.0004239976, 15:33:48.406
0x0, 81451, 4018, 0.006814003, 0.051085, 0.0345068, -0.002469003, -0.0004730001, 0.0001449995, 15:33:48.406
0x0, 81452, 4019, 0.020735, 0.005828001, 0.03719711, -0.001689002, -0.001156002, 2.299994E-05, 15:33:48.406
0x0, 81453, 4020, 0.001233995, -0.003392994, 0.06379223, -0.001359001, -0.0002800003, 0.0002340004, 15:33:48.406
0x0, 81454, 4021, 0.01208299, -0.008100994, 0.06578159, -0.001151003, 0.0001709983, 0.0001480021, 15:33:48.406
0x0, 81455, 4022, 0.009521008, -0.021329, 0.06449699, -0.0009780005, 0.0007629991, 0.0001839995, 15:33:48.406
0x0, 81456, 4023, 0.020513, 0.004586004, 0.0497427, -0.0007070005, 0.001160003, 0.0001769997, 15:33:48.406
0x0, 81457, 4024, 0.018114, 0.004967004, 0.04505444, -0.00113, -0.001110002, 0.0002500005, 15:33:48.422
0x0, 81458, 4025, 0.009418011, -0.001844995, 0.02447987, -0.002305999, -0.002113, 0.0005090013, 15:33:48.422
0x0, 81459, 4026, -0.01328599, 0.03048701, 0.04838848, -0.002605997, -0.002027996, -0.0001790002, 15:33:48.422
0x0, 81460, 4027, 0.01355201, 0.01033, 0.008192062, -0.002406999, -0.002137996, -0.0005740002, 15:33:48.422
0x0, 81461, 4028, 0.005845994, -0.0009419993, 0.04438782, -0.001649998, -0.0002340004, 0.000333, 15:33:48.422
0x0, 81462, 4029, 0.01380402, 0.008209996, 0.05703831, -0.001525998, 0.0004110038, 0.0004540011, 15:33:48.422
0x0, 81463, 4030, 0.01015002, -0.002899997, 0.06885433, -0.001994997, -0.0009829998, 0.0001040027, 15:33:48.422
0x0, 81464, 4031, 0.01084402, -0.007307999, 0.07040596, -0.001474999, -0.000428997, 0.0006269999, 15:33:48.422
0x0, 81465, 4032, 0.03201601, 0.008306004, 0.0361681, -0.001009002, -0.0003319979, 8.600205E-05, 15:33:48.422
0x0, 81466, 4033, 0.006567001, 0.012664, 0.06451416, -0.001768, -0.0005759969, 0.0003430024, 15:33:48.422
0x0, 81467, 4034, -0.002823979, 0.011976, 0.0593195, -0.001819998, -0.001834996, 9.300187E-05, 15:33:48.422
0x0, 81468, 4035, 0.009092003, 0.012467, 0.03326607, -0.002122, -0.001574002, -0.0001439974, 15:33:48.422
0x0, 81469, 4036, 0.02036601, 0.022189, 0.02631187, -0.001853004, -0.001350001, 0.000229001, 15:33:48.422
0x0, 81470, 4037, 0.03182501, 0.012634, 0.06313038, -0.001364, -0.0003699958, -3.400072E-05, 15:33:48.422
0x0, 81471, 4038, 0.012707, -0.004862994, 0.04329777, -0.001998, 0.0001140013, 0.0003190003, 15:33:48.422
0x0, 81472, 4039, 0.02556202, 0.002393, 0.05495739, -0.001460001, -0.0002999976, 3.500283E-05, 15:33:48.422
0x0, 81473, 4040, -0.004628003, 0.003864005, 0.06655979, -0.001424, 0.0008440018, 0.0001810007, 15:33:48.422
0x0, 81474, 4041, 0.01771301, 0.003998004, 0.04145145, -0.001070999, -0.001107, 4.39994E-05, 15:33:48.422
0x0, 81475, 4042, 0.01355201, -0.004655994, 0.03946686, -0.001498997, -0.001778997, -2.299994E-05, 15:33:48.422
0x0, 81476, 4043, 0.002317995, 0.007149003, 0.02838612, -0.002286002, -0.001318999, 5.900115E-05, 15:33:48.422
0x0, 81477, 4044, 0.0009950101, 0.010138, 0.05872822, -0.001961999, -0.001482002, -0.0002529994, 15:33:48.819
0x0, 81478, 4045, 0.013533, 0.002214, 0.03901482, -0.002751, -0.002416998, 3.300235E-05, 15:33:48.819
0x0, 81479, 4046, 0.01804, -0.012709, 0.03554821, -0.002095997, -0.0009809956, -6.99982E-05, 15:33:48.819
0x0, 81480, 4047, 0.015158, -8.299947E-05, 0.06585121, -0.001211002, 0.0002849996, -0.0001260005, 15:33:48.819
0x0, 81481, 4048, 0.006356001, 0.005908005, 0.07318306, -0.001171999, 0.0003600046, -7.699803E-05, 15:33:48.819
0x0, 81482, 4049, 0.00366801, 0.006726004, 0.04450989, -0.001548, -0.0002660006, 0.0004040003, 15:33:48.819
0x0, 81483, 4050, 0.01962399, -0.006900996, 0.09143066, -0.001318999, 0.0006310046, 0.0005220026, 15:33:48.835
0x0, 81484, 4051, 0.032599, 0.004854001, 0.04797745, -0.001414999, -0.0001859963, 0.000585001, 15:33:48.835
0x0, 81485, 4052, 0.01186702, 0.01210601, 0.03755379, -0.001689002, -0.001756996, 0.0001330003, 15:33:48.835
0x0, 81486, 4053, 0.004530013, 0.012026, 0.02821827, -0.001907997, -0.001805, 6.99982E-06, 15:33:48.835
0x0, 81487, 4054, 0.017764, 0.013947, 0.02442455, -0.002756998, -0.001356997, -0.0002570003, 15:33:48.835
0x0, 81488, 4055, 0.01587501, 0.011131, 0.03620529, -0.002139002, -0.0008939952, -0.0005029999, 15:33:48.835
0x0, 81489, 4056, 0.00307402, -0.007778995, 0.02979851, -0.001662001, -0.0009709969, -1.69985E-05, 15:33:48.835
0x0, 81490, 4057, 0.01748702, 0.003310002, 0.04491234, -0.001346998, -0.001588002, 1.700222E-05, 15:33:48.835
0x0, 81491, 4058, 0.021355, -0.006593995, 0.07095432, -0.0009109974, -0.0002619997, 0.0006980002, 15:33:48.835
0x0, 81492, 4059, 0.029441, -0.018391, 0.05267239, -0.001116, -0.001145996, -0.0003810003, 15:33:48.835
0x0, 81493, 4060, 0.008419007, -0.00186, 0.05330276, -0.001629002, -0.0006179959, 0.0003900006, 15:33:48.835
0x0, 81494, 4061, 0.009768009, 0.02252501, 0.04599953, -0.002108999, -0.0004559979, -0.0004750006, 15:33:48.835
0x0, 81495, 4062, 0.014714, -0.003596, 0.03874207, -0.002673998, -0.0007459968, -4.199892E-05, 15:33:48.835
0x0, 81496, 4063, 0.003197998, 0.006110005, 0.03551388, -0.002176002, -0.001060002, 3.002584E-06, 15:33:48.835
0x0, 81497, 4064, 0.005278021, 0.001584001, 0.06296539, -0.001550004, -0.001107, 0.0001720004, 15:33:48.835
0x0, 81498, 4065, 0.01569501, -0.008391, 0.05374432, -0.001828998, -0.0004080012, -0.0002119988, 15:33:48.835
0x0, 81499, 4066, 0.002634019, -0.010983, 0.07779503, -0.001190998, 0.000533998, 0.0003399998, 15:33:48.835
0x0, 81500, 4067, 0.023132, 0.002898, 0.08564186, -0.001185998, -0.0005370006, 0.0002060011, 15:33:48.835
0x0, 81501, 4068, 0.017546, -0.015795, 0.08557701, -0.001139, -0.001020998, -2.199784E-05, 15:33:48.835
0x0, 81502, 4069, 0.01851001, -0.019077, 0.01604462, -0.001630001, -0.0006970018, 0.0001620017, 15:33:48.835
0x0, 81503, 4070, 0.010167, 0.009298004, 0.02699661, -0.001588002, -0.0013, -0.0005559996, 15:33:48.835
0x0, 81504, 4071, -0.01436499, 0.017815, 0.04086399, -0.001805, -0.001722999, -0.0004789978, 15:33:48.835
0x0, 81505, 4072, 0.01838502, 0.01645, 0.0610323, -0.002223998, -0.001678996, -0.0004449971, 15:33:48.835
0x0, 81506, 4073, 0.002974004, -0.010162, 0.05357838, -0.001533002, -0.0002039969, 0.0006220005, 15:33:48.835
0x0, 81507, 4074, 0.01176101, -0.0008519962, 0.03246498, -0.001376003, -6.699562E-05, 0.0004820004, 15:33:48.835
0x0, 81508, 4075, 0.014056, 0.007737003, 0.05584049, -0.0009540021, -0.000413999, 0.0004860014, 15:33:48.835
0x0, 81509, 4076, 0.0004020035, 0.009837009, 0.09485912, -0.001718998, 0.0001609996, 0.0003480017, 15:33:48.835
0x0, 81510, 4077, -0.003962994, 0.013297, 0.07213402, -0.002193004, 0.0004060045, 0.0005029999, 15:33:48.835
0x0, 81511, 4078, 0.026761, 0.02172, 0.04784203, -0.001956001, -0.0008689985, 0.0004389994, 15:33:48.835
0x0, 81512, 4079, 0.001534998, 0.015841, 0.05479813, -0.001882002, -0.001954995, -0.0001490004, 15:33:48.835
0x0, 81513, 4080, 0.013529, 0.006255999, 0.05165482, -0.001575001, -0.002122, -0.0007349998, 15:33:48.835
0x0, 81514, 4081, 0.005944014, -0.002239995, 0.04553318, -0.001762003, -0.0002459958, 0.0004990026, 15:33:48.835
0x0, 81515, 4082, 0.03563902, 0.002656005, 0.04577255, -0.001465, -0.0002159998, 0.0001190007, 15:33:48.835
0x0, 81516, 4083, 0.01377901, 0.01177701, 0.05714989, -0.002043001, -0.001285002, -9.899959E-05, 15:33:48.835
0x0, 81517, 4084, -0.01254699, 0.01916, 0.05485153, -0.002433002, -0.002748996, 0.0007770024, 15:33:48.835
0x0, 81518, 4085, 0.03140801, 0.033314, 0.02432442, -0.003770001, 0.0006740019, -0.0008869991, 15:33:48.835
0x0, 81519, 4086, 0.04772702, 0.039392, 0.02298927, -0.003967002, 0.003132999, 5.900115E-05, 15:33:48.835
0x0, 81520, 4087, 0.02592301, 0.040513, 0.05852985, -0.003516003, 0.0003859997, -0.000643, 15:33:48.835
0x0, 81521, 4088, 0.005564004, -0.003288001, 0.05743027, -0.001718, -0.002610996, -0.000347998, 15:33:48.835
0x0, 81522, 4089, -0.007948995, -0.070139, 0.08432102, 0.001875997, -0.003013998, -0.0004179999, 15:33:48.835
0x0, 81523, 4090, 0.00148502, -0.083941, 0.09769726, 0.003599003, 9.100139E-05, -7.998198E-06, 15:33:48.835
0x0, 81524, 4091, 0.016754, -0.088898, 0.09422779, 0.004828997, 0.0002999976, 0.001152001, 15:33:48.835
0x0, 81525, 4092, -0.02021998, -0.09641699, 0.0684433, 0.003345996, 0.0008179992, 0.002187002, 15:33:48.835
0x0, 81526, 4093, -0.052719, -0.05512, 0.02816963, 0.000943996, -0.003632002, 0.001964003, 15:33:48.835
0x0, 81527, 4094, -0.046891, 0.067209, 0.05091286, -0.002506003, -0.007610999, -0.0001929998, 15:33:48.851
0x0, 81528, 4095, 0.04063901, 0.178243, 0.009214401, -0.011784, -0.001988001, -0.002202999, 15:33:48.851
0x0, 81529, 4096, 0.163637, 0.253193, -0.01554585, -0.01653, 0.007909, -0.003780998, 15:33:48.851
0x0, 81530, 4097, 0.21642, 0.27342, 0.006718636, -0.019363, 0.015298, -0.004795998, 15:33:49.247
0x0, 81531, 4098, 0.072258, 0.155038, 0.01303577, -0.016704, 0.009411998, -0.002558999, 15:33:49.247
0x0, 81532, 4099, -0.09902899, -0.037313, 0.07720852, -0.003682002, -0.003798999, 0.0003300011, 15:33:49.247
0x0, 81533, 4100, -0.137741, -0.157263, 0.07881832, 0.004405998, -0.007876001, 0.002470002, 15:33:49.247
0x0, 81534, 4101, -0.07806399, -0.193076, 0.1128931, 0.01144, -0.007565998, 0.002816003, 15:33:49.247
0x0, 81535, 4102, 0.001655996, -0.173079, 0.1411266, 0.009779997, -0.003201999, 0.001435, 15:33:49.247
0x0, 81536, 4103, 0.07117, -0.034153, 0.1410704, -0.001164004, 0.003460005, 7.400289E-05, 15:33:49.247
0x0, 81537, 4104, 0.06685001, 0.076147, 0.08717251, -0.005333997, 0.004156001, -0.002388, 15:33:49.247
0x0, 81538, 4105, 0.01330501, 0.072032, 0.04412651, -0.008102, 0.002556004, -0.002393998, 15:33:49.247
0x0, 81539, 4106, 0.01708201, 0.137528, 0.003357887, -0.013471, 0.004256003, -0.001645997, 15:33:49.247
0x0, 81540, 4107, 0.02447101, 0.144691, -0.02259541, -0.016081, 0.005259, -0.001389999, 15:33:49.247
0x0, 81541, 4108, 0.01750702, 0.073195, -0.02338886, -0.012657, 0.003197998, -0.0008399971, 15:33:49.247
0x0, 81542, 4109, 0.02662602, 0.04826301, 0.0265789, -0.007021002, 0.003197998, -0.0007230006, 15:33:49.247
0x0, 81543, 4110, 0.03678602, 0.02336001, 0.06229591, -0.006089002, 0.005635999, -0.0006689988, 15:33:49.247
0x0, 81544, 4111, 0.073708, 0.05553801, 0.07614136, -0.006051004, 0.006010003, -0.001493998, 15:33:49.247
0x0, 81545, 4112, 0.061681, 0.061418, 0.1064243, -0.008740999, 0.003080003, -0.002662998, 15:33:49.247
0x0, 81546, 4113, 0.01834601, 0.079156, 0.07596588, -0.009581998, -0.002263002, -0.003068, 15:33:49.247
0x0, 81547, 4114, -0.042072, 0.02650001, 0.08032608, -0.005686, -0.006539002, -0.001986001, 15:33:49.262
0x0, 81548, 4115, -0.08936298, -0.03871, 0.04582787, 0.001427002, -0.008512996, -0.0001079999, 15:33:49.262
0x0, 81549, 4116, -0.070472, -0.09542599, 0.03779984, 0.002350003, -0.003789, 0.001057003, 15:33:49.262
0x0, 81550, 4117, 0.003621012, -0.06989899, 0.03404427, 0.0003539994, 0.001476005, 0.0009010024, 15:33:49.262
0x0, 81551, 4118, 0.03200802, -0.014087, 0.0613842, -0.003245004, 0.009865999, 6.800145E-05, 15:33:49.262
0x0, 81552, 4119, 0.08236501, 0.056293, 0.07110786, -0.007898003, 0.013016, -0.000680998, 15:33:49.262
0x0, 81553, 4120, 0.081406, 0.103728, 0.0731535, -0.013467, 0.010795, -0.001856998, 15:33:49.262
0x0, 81554, 4121, 0.06356302, 0.15026, 0.09289455, -0.015989, 0.006345004, -0.002388999, 15:33:49.262
0x0, 81555, 4122, 0.03449801, 0.130662, 0.08385849, -0.014001, 0.002411999, -0.003103998, 15:33:49.262
0x0, 81556, 4123, 0.03998899, 0.089685, 0.02341557, -0.011452, 0.0003660023, -0.001623999, 15:33:49.262
0x0, 81557, 4124, 0.01554, 0.047584, 0.04979992, -0.006752998, -0.001773998, -0.0007210001, 15:33:49.262
0x0, 81558, 4125, -0.03054199, -0.034616, 0.03899193, -0.001851998, -0.004447997, -0.0005370006, 15:33:49.262
0x0, 81559, 4126, -0.05955499, -0.113947, 0.05789852, 0.000876002, -0.005038001, 0.0008339994, 15:33:49.262
0x0, 81560, 4127, -0.03316399, -0.087005, 0.04499435, 0.001217, -0.003151998, 0.0001660027, 15:33:49.262
0x0, 81561, 4128, -0.01014999, -0.04826099, 0.08876419, -0.001359999, -0.0001230016, -7.199869E-05, 15:33:49.262
0x0, 81562, 4129, 0.03506801, 0.03178, 0.09014416, -0.006238997, 0.003674001, -0.0005869977, 15:33:49.262
0x0, 81563, 4130, 0.07771501, 0.106654, 0.1111708, -0.010435, 0.007364005, -0.001995999, 15:33:49.262
0x0, 81564, 4131, 0.053983, 0.099989, 0.05327702, -0.01139, 0.008097999, -0.001630999, 15:33:49.262
0x0, 81565, 4132, 0.02579701, 0.09186701, 0.04781151, -0.010033, 0.006609999, -0.001576997, 15:33:49.262
0x0, 81566, 4133, 0.01916501, 0.05587, 0.05609798, -0.008120999, 0.006191, -0.0002180003, 15:33:49.262
0x0, 81567, 4134, 0.03473902, 0.028689, 0.05326748, -0.006090999, 0.005541004, -0.0005039982, 15:33:49.262
0x0, 81568, 4135, 0.03257301, 0.006539002, 0.05504322, -0.005689003, 0.002669998, -0.0004779994, 15:33:49.262
0x0, 81569, 4136, 0.008759022, -0.001108997, 0.1025982, -0.005383998, -0.001320995, -0.0002749972, 15:33:49.262
0x0, 81570, 4137, -0.02807799, -0.005713001, 0.0820322, -0.005395003, -0.003209002, -0.0004430003, 15:33:49.262
0x0, 81571, 4138, 0.01232901, 0.023344, 0.06585312, -0.005114004, -0.003618002, -0.001977999, 15:33:49.262
0x0, 81572, 4139, 0.013843, 0.02689701, 0.06685543, -0.005341001, -0.002243996, -0.002212998, 15:33:49.262
0x0, 81573, 4140, 0.03297901, 0.034959, 0.04792023, -0.006633997, -0.001180999, -0.001938999, 15:33:49.262
0x0, 81574, 4141, -9.998679E-05, 0.048736, 0.0658989, -0.007303998, 0.002392001, -0.001176, 15:33:49.262
0x0, 81575, 4142, 0.01168701, 0.03692701, 0.06375694, -0.006659001, 0.004567005, -0.0004689991, 15:33:49.262
0x0, 81576, 4143, 0.001359016, -0.013106, 0.09461784, -0.005170003, 0.005731001, 0.0005890019, 15:33:49.262
0x0, 81577, 4144, 0.03155801, -0.012402, 0.0796051, -0.004765004, 0.006389, 0.0004120022, 15:33:49.262
0x0, 81578, 4145, 0.02956101, 0.011146, 0.09192562, -0.005157001, 0.007193998, 0.0003050007, 15:33:49.262
0x0, 81579, 4146, 0.05628902, 0.05061301, 0.06048584, -0.006208003, 0.005847, -0.001162, 15:33:49.262
0x0, 81580, 4147, 0.04347301, 0.078165, 0.0746088, -0.007816002, 0.002589002, -0.001858998, 15:33:49.262
0x0, 81581, 4148, 0.007466018, 0.082797, 0.07000828, -0.008983001, -0.002084002, -0.001320999, 15:33:49.262
0x0, 81582, 4149, -0.009229988, 0.075365, 0.05005455, -0.008455001, -0.002962001, -0.002147, 15:33:49.262
0x0, 81583, 4150, -0.001575977, 0.02762101, 0.03818893, -0.006943002, -0.001424998, -0.001357999, 15:33:49.674
0x0, 81584, 4151, 0.0004480183, 0.002740003, 0.04742718, -0.004781999, 1.899898E-05, -0.001102, 15:33:49.674
0x0, 81585, 4152, 0.001552016, -0.025855, 0.07796192, -0.003488004, 0.002044, 0.0003539994, 15:33:49.674
0x0, 81586, 4153, 0.02142102, -0.016932, 0.06980228, -0.003642999, 0.002427004, -0.0003499985, 15:33:49.674
0x0, 81587, 4154, 0.001929998, 0.012958, 0.077528, -0.004105002, 0.002829, -0.0003619976, 15:33:49.674
0x0, 81588, 4155, 0.013219, 0.055266, 0.07996845, -0.005557001, 0.003020003, -0.001022998, 15:33:49.674
0x0, 81589, 4156, 0.047548, 0.061963, 0.07873631, -0.007546, 0.003151, -0.001091998, 15:33:49.674
0x0, 81590, 4157, 0.05420402, 0.062742, 0.06418514, -0.008846998, 0.003678001, -0.001534, 15:33:49.674
0x0, 81591, 4158, 0.030595, 0.072726, 0.05744171, -0.008297004, 0.003546, -0.001839001, 15:33:49.674
0x0, 81592, 4159, 0.006965995, 0.056708, 0.07501888, -0.007315002, 0.002361998, -0.001761001, 15:33:49.674
0x0, 81593, 4160, -0.012835, 0.001737006, 0.06962681, -0.006226003, 0.002161004, -0.0003919974, 15:33:49.674
0x0, 81594, 4161, 0.01952901, -0.015551, 0.05823612, -0.003856003, 0.002592005, 0.0002549998, 15:33:49.674
0x0, 81595, 4162, 0.025989, 0.008809008, 0.07214832, -0.003146999, 0.002494998, -0.0001909994, 15:33:49.674
0x0, 81596, 4163, 0.029093, 0.020942, 0.07336807, -0.005402997, 0.0005799979, -0.0005629994, 15:33:49.674
0x0, 81597, 4164, -0.0007009804, 0.03676201, 0.0547142, -0.007071003, -0.0008540004, -0.001213998, 15:33:49.674
0x0, 81598, 4165, 0.002157003, 0.055649, 0.05662537, -0.008752003, -0.0007459968, -0.002411999, 15:33:49.674
0x0, 81599, 4166, -0.005800992, 0.053467, 0.05779839, -0.008125998, 0.0007440001, -0.0009829998, 15:33:49.674
0x0, 81600, 4167, 0.024212, 0.04455901, 0.07436848, -0.006196998, 0.001382999, -0.001442, 15:33:49.674
0x0, 81601, 4168, 0.002228022, 0.026111, 0.05836582, -0.005139001, 0.002733998, -0.0006789975, 15:33:49.674
0x0, 81602, 4169, 0.01942, 0.011266, 0.05855751, -0.004069, 0.003780998, 0.0005789995, 15:33:49.674
0x0, 81603, 4170, 0.01282701, -0.004779994, 0.06962395, -0.004053004, 0.004659005, -0.0001759976, 15:33:49.674
0x0, 81604, 4171, 0.011015, 0.025429, 0.05879307, -0.005069003, 0.002763003, -0.0007159971, 15:33:49.674
0x0, 81605, 4172, 0.01263201, 0.035767, 0.09198666, -0.006821997, 0.002664998, -0.001001999, 15:33:49.674
0x0, 81606, 4173, 0.02544001, 0.06217901, 0.05871296, -0.007299997, 0.003376, -0.001599997, 15:33:49.674
0x0, 81607, 4174, 0.040369, 0.05212001, 0.0646143, -0.007546, 0.002479002, -0.001575999, 15:33:49.674
0x0, 81608, 4175, 0.02405801, 0.03879101, 0.05543613, -0.006621003, 0.0003169999, -0.002127998, 15:33:49.674
0x0, 81609, 4176, 0.002524018, 0.034917, 0.07265663, -0.006466001, 9.900331E-05, -0.0008299984, 15:33:49.674
0x0, 81610, 4177, 0.01074401, 0.01185101, 0.04244232, -0.005533002, 0.0005789995, -0.0007230006, 15:33:49.674
0x0, 81611, 4178, 0.003527015, -0.004044995, 0.0694418, -0.004178002, 0.001362003, 8.000061E-05, 15:33:49.674
0x0, 81612, 4179, 0.00643602, 0.005651005, 0.07376289, -0.004166, 0.001557998, -0.0003609993, 15:33:49.674
0x0, 81613, 4180, 0.02402702, 0.017937, 0.06928253, -0.005757004, 0.001676001, -0.0007309988, 15:33:49.674
0x0, 81614, 4181, 0.02183601, 0.028325, 0.07410812, -0.007151999, 0.002485, -0.0007219985, 15:33:49.674
0x0, 81615, 4182, 0.007152021, 0.05351501, 0.094697, -0.007319003, 0.002672002, -0.0005440004, 15:33:49.689
0x0, 81616, 4183, 0.02547801, 0.051898, 0.06317902, -0.007178999, 0.002599999, -0.001215998, 15:33:49.689
0x0, 81617, 4184, 0.039906, 0.055002, 0.05941868, -0.006186999, 0.003298, -0.001127999, 15:33:49.689
0x0, 81618, 4185, 0.03231001, 0.025218, 0.0774374, -0.005372003, 0.004202999, -0.001304001, 15:33:49.689
0x0, 81619, 4186, 0.01530501, 0.014543, 0.07691193, -0.004973002, 0.002613999, -0.0005109981, 15:33:49.689
0x0, 81620, 4187, 0.007669002, 0.01634201, 0.06438351, -0.005223997, 0.001167998, -0.000161998, 15:33:49.689
0x0, 81621, 4188, 0.007990003, 0.02873, 0.06313038, -0.005847, 0.0008720011, -0.0008129999, 15:33:49.689
0x0, 81622, 4189, -0.003713995, 0.02169601, 0.06167984, -0.006274998, 0.001252003, -0.001305997, 15:33:49.689
0x0, 81623, 4190, -0.0001730025, 0.033955, 0.06951618, -0.005745001, 0.0005070046, -0.0008849986, 15:33:49.689
0x0, 81624, 4191, 0.01735702, 0.04567301, 0.07713604, -0.005749002, 0.0005939975, -0.001511, 15:33:49.689
0x0, 81625, 4192, 0.02842, 0.032671, 0.06518459, -0.005920999, 0.001844004, -0.001259997, 15:33:49.689
0x0, 81626, 4193, 0.01815, 0.02338601, 0.05914783, -0.005778998, 0.003165998, -0.0006649978, 15:33:49.689
0x0, 81627, 4194, 0.01995102, 0.047346, 0.08103561, -0.006384999, 0.002044998, -0.000785999, 15:33:49.689
0x0, 81628, 4195, 0.02469701, 0.04307301, 0.06316566, -0.006806001, 0.002310999, -0.0008029975, 15:33:49.689
0x0, 81629, 4196, 0.02458301, 0.04834601, 0.06112194, -0.006068997, 0.002764001, -0.0008459985, 15:33:49.689
0x0, 81630, 4197, 0.01550302, 0.03442801, 0.05547714, -0.006465003, 0.00248, -0.001263, 15:33:49.689
0x0, 81631, 4198, 0.01484302, 0.020725, 0.0599165, -0.005881004, 0.002012998, -0.000347998, 15:33:49.689
0x0, 81632, 4199, 0.024194, 0.026993, 0.0746851, -0.006431997, 0.002342001, -0.0003399998, 15:33:49.689
0x0, 81633, 4200, 0.019301, 0.02291901, 0.09098244, -0.006172001, 0.003389999, -0.0009369999, 15:33:49.689
0x0, 81634, 4201, 0.024257, 0.02083, 0.09245396, -0.005390003, 0.001830004, -0.0003459975, 15:33:49.689
0x0, 81635, 4202, 0.01271302, 0.027004, 0.04817486, -0.005431004, 0.000248, -0.001176, 15:33:50.100
0x0, 81636, 4203, 0.003493011, 0.01637901, 0.0571928, -0.005442001, -0.0002250001, -0.001371998, 15:33:50.100
0x0, 81637, 4204, 0.026732, 0.038816, 0.0625906, -0.005364001, 0.000928998, -0.001219999, 15:33:50.100
0x0, 81638, 4205, 0.03926101, 0.036639, 0.0627861, -0.006272003, 0.001983002, -0.001134999, 15:33:50.100
0x0, 81639, 4206, 0.00238502, 0.030531, 0.04360199, -0.006742999, 0.002522998, -0.0008860007, 15:33:50.100
0x0, 81640, 4207, 0.02654901, 0.038034, 0.07077122, -0.006802, 0.002703004, -0.001160998, 15:33:50.100
0x0, 81641, 4208, 0.00523901, 0.032525, 0.07877922, -0.006852001, 0.002903998, -0.0003810003, 15:33:50.100
0x0, 81642, 4209, 0.00604701, 0.023095, 0.06886768, -0.005451001, 0.002983004, -0.0004279986, 15:33:50.100
0x0, 81643, 4210, 0.01087302, 0.03063501, 0.07761097, -0.005011998, 0.002349004, -0.0005920008, 15:33:50.100
0x0, 81644, 4211, 0.01901799, 0.024317, 0.07119942, -0.004811004, 0.00226, -0.0005549975, 15:33:50.100
0x0, 81645, 4212, 0.021808, 0.03531101, 0.07873058, -0.005305, 0.001698002, -0.0009690002, 15:33:50.100
0x0, 81646, 4213, 0.0006200075, 0.03103901, 0.05006313, -0.005800001, 0.001115002, -0.0002599992, 15:33:50.100
0x0, 81647, 4214, 0.015421, 0.051814, 0.06320763, -0.005551003, 0.0001839995, -0.0007809997, 15:33:50.100
0x0, 81648, 4215, 0.009007007, 0.03768901, 0.06540203, -0.006508, 0.001102999, -0.0008240007, 15:33:50.100
0x0, 81649, 4216, 0.02899602, 0.025433, 0.0641346, -0.006416, 0.002182998, -0.0008939989, 15:33:50.100
0x0, 81650, 4217, 0.01437899, 0.02686801, 0.05874634, -0.005658999, 0.002714999, -0.001210999, 15:33:50.100
0x0, 81651, 4218, 0.01563302, 0.031184, 0.07727432, -0.006292999, 0.002439998, -0.0002449974, 15:33:50.100
0x0, 81652, 4219, 0.013477, 0.040093, 0.07409382, -0.005837001, 0.002345003, -0.0006029978, 15:33:50.100
0x0, 81653, 4220, 0.02070102, 0.017993, 0.06869221, -0.005889997, 0.002347998, -0.001104999, 15:33:50.100
0x0, 81654, 4221, 0.0007199943, 0.028506, 0.07580757, -0.005304001, 0.002113, -0.001081999, 15:33:50.100
0x0, 81655, 4222, 0.002202004, 0.035501, 0.06213856, -0.005535997, 0.001992002, -0.0009119995, 15:33:50.100
0x0, 81656, 4223, 0.008633018, 0.03169201, 0.07905865, -0.006182, 0.002258003, -0.0004629977, 15:33:50.100
0x0, 81657, 4224, 0.01407301, 0.027762, 0.07429409, -0.005888, 0.001095004, -0.0005789995, 15:33:50.100
0x0, 81658, 4225, 0.01649901, 0.003132001, 0.0985775, -0.005804002, 0.002025001, -0.000537999, 15:33:50.100
0x0, 81659, 4226, 0.015228, 0.012367, 0.08432293, -0.005721003, 0.002602004, -0.0004219972, 15:33:50.100
0x0, 81660, 4227, 0.027962, 0.030389, 0.08820438, -0.005590998, 0.002671003, -0.0007850006, 15:33:50.100
0x0, 81661, 4228, 0.01306102, 0.034084, 0.08067036, -0.006511003, 0.002462, -0.0006910004, 15:33:50.100
0x0, 81662, 4229, 0.01573601, 0.029594, 0.08074379, -0.006241001, 0.001556002, -0.0008759983, 15:33:50.100
